file,line,var,rhs,mentions_player_name,mentions_player_id
exploration/E1_I0009_r2_rerun/step4_verdict_and_nulls.py,121,grp,"f.groupby(['season', 'opponent_team_id'])['opponent_pressure_pregame'].nunique()",False,False
exploration/E1_I0011_split_alpha/build_frame.py,71,KEY,"['player_id', 'season']",False,True
exploration/E1_I0011_split_alpha/build_frame.py,75,gk,"[mp['player_id'], mp['season']]",False,True
exploration/E1_I0011_split_alpha/grid.py,43,KEY,"['player_id', 'season']",False,True
exploration/E1_I0011_split_alpha/grid.py,44,gk,"[df['player_id'], df['season']]",False,True
exploration/E1_I0011_split_alpha/i0009_baseline_delta.py,51,KEY,"['player_id', 'season']",False,True
exploration/E1_I0011_split_alpha/placebo.py,50,KEY,"['player_id', 'season']",False,True
exploration/E1_I0011_split_alpha/placebo.py,51,gk,"[df['player_id'], df['season']]",False,True
exploration/E1_I0011_split_alpha/baseline/corrected_baseline.py,154,keys,"[d['player_id'], d['season']]",False,True
exploration/E1_I0011_split_alpha/baseline/corrected_baseline.py,187,keys,"[d['player_id'], d['season']]",False,True
exploration/E1_I0012_survivor_2021drop/run_recency.py,76,key,'POOLED' if 'POOLED' in rows else str(seas[0]),False,False
exploration/E1_I0013_tempo_redundancy/e1_lib.py,162,key,frame[keycol].to_numpy(),False,False
exploration/E1_I0018_teammate_volume_channel/s01_build_frame.py,82,PK,"['season', 'player_id']",False,True
exploration/E1_I0018_teammate_volume_channel/s01_build_frame.py,292,key,"['season', 'player_id', 'game_id']",False,True
exploration/E1_I0018_teammate_volume_channel/s01_build_frame.py,111,key,"(season, team_id, r['game_id'])",False,False
exploration/E1_I0018_teammate_volume_channel/s03_screen.py,172,key,"'%s|%s|%s|%s' % (cand, oc, bname, sname)",False,False
exploration/E1_I0018_teammate_volume_channel/tv_base.py,238,keys,list(store.keys()),False,False
exploration/E1_I0020_coldstart_tiering/s00_inspect.py,125,key,"af[['season', 'player_id']].drop_duplicates()",False,True
exploration/E1_I0020_coldstart_tiering/s02b_diagnose.py,42,key,"['game_id', 'team_id', 'player_id']",False,True
exploration/E1_I0020_coldstart_tiering/s02_taxonomy.py,79,key,"['game_id', 'team_id', 'player_id']",False,True
exploration/E1_I0020_coldstart_tiering/s03_placeholders.py,72,key,"['game_id', 'team_id', 'player_id']",False,True
exploration/E1_I0020_coldstart_tiering/s04_decompose_and_crossover.py,168,lvl,"sk.detect_grouping_level(w, feat, candidate_keys={'player_season': ['season', 'player_id'], 'player': ['player_id'], 'game_team': ['game_id', 'team_id'], 'season': ['season']}, verbose=False)",False,True
exploration/E1_I0021_heterogeneity_diagnostic/s01_floor_curve.py,120,pk,"pub_key.get((c['component'], c['ref_frozen']))",False,False
exploration/E1_I0022_optimal_simple_estimator/ose_base.py,321,key,"pd.DataFrame({'season': f['season'].to_numpy(), 'pid': f['player_id'].to_numpy(), 'n': num, 'd': den})",False,True
exploration/E1_I0022_optimal_simple_estimator/s03_sweep.py,121,keys,"pd.DataFrame(rec_keys, columns=['target', 'mode', 'memory_kind', 'memory_param', 'shrink_target', 'shrink_k', 'floor'])",False,False
exploration/E1_I0022_optimal_simple_estimator/s04_select_and_compare.py,28,keys,"pd.read_parquet(os.path.join(B.OUT, 'surface_keys.parquet'))",False,False
exploration/E1_I0022_optimal_simple_estimator/s05_inference_and_where.py,25,keys,"pd.read_parquet(os.path.join(B.OUT, 'surface_keys.parquet'))",False,False
exploration/E1_I0023_usage_defence_interaction/s02_interaction_forecast.py,69,key,"list(zip(m['opp_team_id'].astype(str), m['season'].astype(int)))",False,False
exploration/E1_I0023_usage_defence_interaction/s05_placebos.py,64,key,"list(zip(m['season'].astype(int), m['team_id'].astype(str), m['game_id'].astype(str)))",False,False
exploration/E1_I0023_usage_defence_interaction/s06_leakage_probe.py,129,key,"[u['season'], u['team_id']]",False,False
exploration/E1_I0025_threshold_vs_refit/cbase.py,319,key,"pd.Series(list(zip(m['player_id'].to_numpy()[idx], m['season'].to_numpy()[idx])))",False,True
exploration/E1_I0026_detection_floor/scripts/s03_nulls.py,116,key,"'%s|%s|%s' % (sname, bname, nname)",False,False
exploration/E1_I0026_detection_floor/scripts/s08_named_list.py,68,by,"nn.groupby(['screen', 'decision']).agg(uninformative_nulls=('cell', 'size'), mde80_fw_median=('mde80_fw', 'median'), n_med=('n', 'median'), K=('family_size_K', 'max')).reset_index().sort_values('uninf",False,False
exploration/E1_I0027_reference_ladder/s05_reprice.py,107,keys,"['season', 'player_id', 'game_id']",False,True
exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,180,lvl,"sk.detect_grouping_level(t.assign(team_season=t['season'].astype(str) + '_' + t['team_id'].astype(str)), 'is_home', candidate_keys={'game': ['game_id'], 'season': ['season'], 'team': ['team_id'], 'tea",False,False
exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,216,gk,"['season', 'team_id']",False,False
exploration/E1_I0030_home_advantage_accounting/s06_travel.py,65,key,"pd.MultiIndex.from_arrays([t['season'], t['opp_team_id'], t['game_id']])",False,False
exploration/E1_I0031_rapm_as_prior/rp_base.py,579,key,"pd.DataFrame({'season': f['season'].to_numpy(), 'pid': f['player_id'].to_numpy(), 'n': num, 'd': den})",False,True
exploration/E1_I0031_rapm_as_prior/s01_prereg.py,45,KEY,"['target', 'mode', 'memory_kind', 'memory_param', 'shrink_target', 'shrink_k', 'floor']",False,False
exploration/E1_I0031_rapm_as_prior/s03_reference.py,116,lvl,"ps_level(num, den)",False,False
exploration/E1_I0031_rapm_as_prior/s03_reference.py,117,lvl,"lvl.merge(PS_ATTR, on=['season', 'pid'], how='left')",False,False
exploration/E1_I0031_rapm_as_prior/s03_reference.py,122,lvl,"lvl.merge(prev, on=['season', 'pid'], how='left')",False,False
exploration/E1_I0031_rapm_as_prior/s04_coldstart.py,95,lvl,"d.groupby(['season', 'player_id'], sort=False)[TCOL[t]].mean().reset_index().merge(PS_ATTR, on=['season', 'player_id'], how='left')",False,True
exploration/E1_I0031_rapm_as_prior/s05_decompose.py,111,lvl,"(gsum['n'] / gsum['d'].replace(0.0, np.nan)).rename('lvl').reset_index()",False,False
exploration/E1_I0031_rapm_as_prior/s05_decompose.py,112,lvl,"lvl.merge(PS_ATTR.rename(columns={'player_id': 'pid'}), on=['season', 'pid'], how='left')",False,True
exploration/E1_I0032_aggregate_stack/scripts/s06_build.py,207,gk,work['game_key'].to_numpy(),False,False
exploration/E1_I0033_aggregation_level/scripts/s03_probe.py,119,key,"pg[['row_uid', 'game_id', 'team_id', 'player_id', 'season', 'game_date', 'candidate_at_cutoff', 'appeared', 'in_target_box', 'minutes', 'pts', 'fga', 'prediction_required__player_scoring_distribution'",False,True
exploration/E1_I0033_aggregation_level/scripts/s07_gap_decomposition.py,42,key,"tf.loc[rs1, ['game_id', 'team_id']]",False,False
exploration/E1_I0035_availability_sum/scripts/s02_reproduce.py,164,key,"TF[['game_id', 'team_id']].assign(_rs1=True)",False,False
exploration/E1_I0035_availability_sum/scripts/s02_reproduce.py,265,grp,"PF.assign(band=np.where(PF['is_declared_const'], 'declared_constant_0.80', 'fitted_logistic'))",False,False
exploration/E1_I0036_level_artefact_sweep/scripts/s11_level_rerun.py,39,key,"['season', 'game_id', 'team_id']",False,False
exploration/E1_I0036_level_artefact_sweep/scripts/s12_level_fairtest.py,30,key,"['season', 'game_id', 'team_id']",False,False
exploration/E1_I0036_level_artefact_sweep/scripts/s13_d097_relevel.py,20,key,"['season', 'game_id', 'team_id']",False,False
exploration/E1_I0038_within_entity_null_audit/scripts/s00_inventory.py,26,KEYS,"['null', 'scheme', 'level', 'entity', 'var_share', 'between', 'within', 'perm', 'shuffle', 'cyclic', 'swap', 'cluster', 'p_']",False,False
exploration/E1_I0038_within_entity_null_audit/scripts/s02_ledger.py,21,keys,{},False,False
exploration/E1_I0038_within_entity_null_audit/scripts/s04_audit_table.py,208,key,"'%s|%s|%s|%s' % (r['stratum'], r['target'], r['base'], r['candidate'])",False,False
exploration/E1_I0038_within_entity_null_audit/scripts/s04_audit_table.py,360,lvl,r['null_permutes_at'],False,False
exploration/E1_I0038_within_entity_null_audit/scripts/s04_audit_table.py,80,key,('win__' if within else 'bet__') + r['dependent'],False,False
exploration/E1_I0038_within_entity_null_audit/scripts/s06_d04_demonstration.py,34,key,'POOLED|y_oreb|B_COMPLETE|R08_player_ra_share',False,False
exploration/E1_I0039_stacking/scripts/s05_lattice.py,110,key,"{(r['arm'], r['response'], r['stratum']): r['dMAE'] for _, r in lat.iterrows()}",False,False
exploration/E1_I0040_audit_extension/scripts/s01_inventory.py,97,keys,list(z.files),False,False
exploration/E1_I0040_audit_extension/scripts/s02c_killcols.py,19,ck,[c for c in cols if KILL.search(c)],False,False
exploration/E1_I0040_audit_extension/scripts/s05_measure_shares.py,71,key,None,False,False
exploration/E1_I0040_audit_extension/scripts/s05_measure_shares.py,98,key,kcands[0],False,False
exploration/E1_I0040_audit_extension/scripts/s05_measure_shares.py,74,key,cand,False,False
exploration/E1_I0040_audit_extension/scripts/s06_resolve.py,121,key,"['target', 'over', 'added']",False,False
exploration/E1_I0040_audit_extension/scripts/s08_discharge.py,51,key,"['target', 'over', 'stratum']",False,False
exploration/E1_I0040_audit_extension/scripts/_probe_anchor2.py,9,kk,at[at.is_kill == True],False,False
exploration/E1_I0041_tstat_family_audit/scripts/s04_restate_d103.py,191,key,"C.set_index(['screen', 'cell'])",False,False
exploration/E1_I0043_opponent_defence/scripts/od_base.py,266,key,df[cols[0]].astype(str),False,False
exploration/E1_I0043_opponent_defence/scripts/od_base.py,268,key,key + '|' + df[c].astype(str),False,False
exploration/E1_I0044_broken_nulls_and_composites/scripts/s00_anchors.py,33,key,"['screen', 'decision', 'family_size_K', 'cell']",False,False
exploration/E1_I0044_broken_nulls_and_composites/scripts/s14_composite_sweep.py,461,key,"(r['screen'], r['candidate'])",False,False
exploration/E1_I0045_roster_currency/scripts/s01_build_and_anchor.py,143,key,"TF[['game_id', 'team_id']].assign(_rs1=True)",False,False
exploration/E1_I0045_roster_currency/scripts/s01_build_and_anchor.py,162,lvl,float((TF['B1'] - TF['pts']).mean()),False,False
exploration/E1_I0046_allocation/scripts/al_base.py,442,key,df[cols[0]].astype(str),False,False
exploration/E1_I0046_allocation/scripts/al_base.py,444,key,key + '|' + df[c].astype(str),False,False
exploration/E1_I0046_allocation/scripts/al_base.py,468,keys,rng.random(self.n),False,False
exploration/E1_I0046_allocation/scripts/al_base.py,564,kk,"int(rng.integers(0, len(idx))) if len(idx) > 1 else 0",False,False
exploration/E1_I0046_allocation/scripts/s03_primary_nulls.py,113,keys,rng.random(swap.n),False,False
exploration/E1_I0046_allocation/scripts/s03_primary_nulls.py,77,key,"(resp, popname, cand, arm, 'PROJ' if proj else 'RAW')",False,False
exploration/E1_I0046_allocation/scripts/s04_power_controls.py,251,keys,rng.random(n),False,False
exploration/E1_I0046_allocation/scripts/s04_power_controls.py,122,keys,rng.random(n),False,False
exploration/E1_I0046_allocation/scripts/s05_controls.py,122,keys,rng.random(n),False,False
exploration/E1_I0047_ceiling_validity/scripts/s05_nulls_and_injection.py,190,key,"'%s__%s__%s__%s' % (stratum, t, base, cand)",False,False
exploration/E1_I0047_ceiling_validity/scripts/s05_nulls_and_injection.py,345,grp,pd.Series(x).groupby(ecodes).transform('mean').to_numpy(),False,False
exploration/E1_I0047_ceiling_validity/scripts/s06_noise_floor.py,189,kk,"(h['file'], h['line'][:60])",False,False
exploration/E1_I0048_shipped_roster_path/scripts/s03_damage.py,173,kk,len(a),False,False
exploration/E1_I0049_benchmark_constants/scripts/s03_floor_response_basis.py,263,key,'DECISION|B_COMPLETE|N_B_entity_swap_team_season|%s' % CARRIER,False,False
exploration/E1_I0050_queue_typeI/scripts/s00_inventory_anchors.py,32,key,"['screen', 'decision', 'family_size_K', 'cell']",False,False
exploration/E1_I0050_queue_typeI/scripts/s02_typeI.py,269,key,'COMPOSED2' if stag == 'COMPOSED2' else 'LEVEL_MATCHED' if stag == lm else 'ROW_NAIVE',False,False
exploration/E1_I0051_constraint_sweep/scripts/cs_base.py,481,key,df[cols[0]].astype(str),False,False
exploration/E1_I0051_constraint_sweep/scripts/cs_base.py,483,key,key + '|' + df[c].astype(str),False,False
exploration/E1_I0051_constraint_sweep/scripts/cs_base.py,499,keys,rng.random(self.n),False,False
exploration/E1_I0051_constraint_sweep/scripts/cs_base.py,581,kk,"int(rng.integers(0, len(idx))) if len(idx) > 1 else 0",False,False
exploration/E1_I0051_constraint_sweep/scripts/s03_nulls.py,87,keys,rng.random(N_TGSWAP.n),False,False
exploration/E1_I0053_minutes/scripts/mn_base.py,463,key,df[cols[0]].astype(str),False,False
exploration/E1_I0053_minutes/scripts/mn_base.py,465,key,key + '|' + df[c].astype(str),False,False
exploration/E1_I0053_minutes/scripts/mn_base.py,485,keys,rng.random(self.n),False,False
exploration/E1_I0053_minutes/scripts/mn_base.py,579,kk,"int(rng.integers(0, n)) if n > 1 else 0",False,False
exploration/E1_I0053_minutes/scripts/s04_primary.py,144,key,"'%s__%s__%s__%s__DECISION_CLEAN' % (resp, pm, arm, c)",False,False
exploration/IDEATION_QUEUE/_scan_data7.py,44,key,"set(zip(bios.player_id, bios.season))",False,True
exploration/IDEATION_QUEUE/_scan_ledger.py,27,keys,"','.join((k for k in d.keys() if k not in ('decision_id', 'ts', 'made_by', 'authority', 'nodes', 'question', 'ruling', 'verdict')))",False,False
exploration/MANIFEST_REMEDIATION/s06_ideas.py,12,keys,collections.Counter(),False,False
exploration/MANIFEST_REMEDIATION/s12_build_plan.py,529,group,3,False,False
exploration/MANIFEST_REMEDIATION/s12_build_plan.py,531,group,1,False,False
exploration/MANIFEST_REMEDIATION/s12_build_plan.py,533,group,3,False,False
exploration/MANIFEST_REMEDIATION/s12_build_plan.py,535,group,4,False,False
exploration/MANIFEST_REMEDIATION/s12_build_plan.py,537,group,2,False,False
exploration/_screen_kit/screenkit.py,829,key,"[group_col] if isinstance(group_col, str) else list(group_col)",False,False
exploration/_screen_kit/screenkit.py,2013,key,"[group_col] if isinstance(group_col, str) else list(group_col)",False,False
exploration/_screen_kit/screenkit.py,1500,key_cols,"[group_col] if isinstance(group_col, str) else list(group_col)",False,False
exploration/_screen_kit/screenkit.py,2016,key,bcols + [c for c in key if c not in bcols],False,False
exploration/_screen_kit/TESTS.py,1379,lvl,"sk.detect_grouping_level(df, 'prior', candidate_keys={'entity_season': ['entity_id', 'season'], 'game': ['game_id'], 'season': ['season']})",False,False
player_program/audit_phase0_v14_player_oof.py,321,ck,"set(zip(c['game_id'], c['player_id']))",False,True
player_program/audit_phase0_v14_player_oof.py,206,lvl,p['fallback_level'].value_counts().to_dict(),False,False
player_program/build_canonical_events.py,313,key,df['source_event_id'].astype(str),False,False
player_program/build_canonical_events.py,318,key,"key.where(~dup_mask, fb)",False,False
player_program/build_projected_exposure.py,436,key,"(r.game_id, r.team_id)",False,False
player_program/comparison_gate.py,889,key,hit['key'],False,False
player_program/comparison_gate.py,709,lvl,f'{ci_level:g}' if ci_level is not None else 'unstated-level',False,False
player_program/construction_receipt.py,506,keys,"frame[cols].astype(str).agg(':'.join, axis=1)",False,False
player_program/event_inventory.py,96,key,"(int(seasons.loc[g]), str(st.get(g, 'unknown')))",False,False
player_program/gate_invocation.py,645,keys,[],False,False
player_program/gate_invocation.py,626,key,str(k).strip(),False,False
player_program/gate_invocation.py,767,key,str(k),False,False
player_program/gate_invocation.py,2193,key,str(k),False,False
player_program/possession_artifact_v2.py,173,ka,"set(zip(a['game_id'], a['possession_idx']))",False,False
player_program/possession_features.py,440,keys,"('row_universe_digest', 'row_order_digest', 'offset_digest', 'target_digest')",False,False
player_program/receipt_integrity.py,369,key,"(name, _dir_fingerprint(path) if path.is_dir() else sha256_file(path))",False,False
player_program/receipt_integrity.py,1073,key,b['artifact'],False,False
player_program/run_p3_downstream.py,81,key,"['game_id', 'team_id', 'regime', 'row_uid']",False,False
player_program/run_p3_downstream.py,167,lvl,3,False,False
player_program/run_p3_downstream.py,171,lvl,4,False,False
player_program/run_turnover_p1.py,60,key,r.player_id,False,True
player_program/run_turnover_p2.py,184,key,"['game_id', 'team_id', 'player_id']",False,True
player_program/test_construction_receipt.py,219,keys,"pd.DataFrame({'row_uid': [str(x) for x in frame.index]}, index=frame.index)",False,False
player_program/test_construction_receipt.py,812,keys,"pd.DataFrame({'row_uid': [str(x) for x in c.frame.index]}, index=c.frame.index)",False,False
player_program/test_construction_receipt.py,847,keys,"pd.DataFrame({'row_uid': [str(x) for x in c.frame.index]}, index=c.frame.index)",False,False
player_program/test_gate_invocation.py,975,keys,"pd.DataFrame({'row_uid': [str(x) for x in frame.index]}, index=frame.index)",False,False
player_program/test_receipt_integrity.py,229,by,{c['check']: c for c in R['checks']},False,False
player_program/test_receipt_integrity.py,381,key,f'{TURNOVER}|{TREC}|count_divergence|player_game_rows',False,False
player_program/test_receipt_integrity.py,601,by,{f['kind']: f for f in r['blocking']},False,False
player_program/validate_canonical_events.py,101,by,E.groupby('game_id')['source_system'].nunique(),False,False
player_program/validate_canonical_events.py,304,by,g['season_type'].value_counts().to_dict(),False,False
player_program/validate_p3.py,96,key,d['game_id'].astype(str) + '|' + d['home5'].astype(str) + '|' + d['away5'].astype(str),False,False
player_program/validate_projected_exposure.py,260,keys,list(next(iter(rows.values())).keys()),False,False
